question_id,date,number,cert_id,exam,subject_id,review,final_topic,final_title,relation_action,current_container_slug,proposed_target_slug,slug_state,frontmatter_inclusion,blocking_reason,review_resolution,automatic_confidence,relation_state
20150404_036,2015-04-04,36,energy-management,written,1,,heating-systems,증기·온수·복사난방,split-candidate,boiler-piping-insulation,heating-systems,proposal-not-created,pending-owner-activation,신규 slug Owner 승인 필요,automatic,high,proposal-only-not-applied
20150404_037,2015-04-04,37,energy-management,written,1,,heating-systems,증기·온수·복사난방,split-candidate,boiler-piping-insulation,heating-systems,proposal-not-created,pending-owner-activation,신규 slug Owner 승인 필요,automatic,high,proposal-only-not-applied
20150404_038,2015-04-04,38,energy-management,written,1,,piping-fittings-valves,배관·이음쇠·밸브,existing-slug,boiler-piping-insulation,boiler-piping-insulation,existing,pending-owner-activation,frontmatter 관계 활성화 승인 필요,automatic,high,proposal-only-not-applied
20150404_039,2015-04-04,39,energy-management,written,1,,water-treatment-corrosion,수질관리·스케일·부식,existing-slug,boiler-water-treatment,boiler-water-treatment,existing,pending-owner-activation,frontmatter 관계 활성화 승인 필요,automatic,high,proposal-only-not-applied
20150404_040,2015-04-04,40,energy-management,written,1,,instruments-accessories,계측·부속장치,existing-slug,boiler-accessory-equipment,boiler-accessory-equipment,existing,pending-owner-activation,frontmatter 관계 활성화 승인 필요,automatic,high,proposal-only-not-applied
20150404_041,2015-04-04,41,energy-management,written,1,,safety-devices,안전장치·연소안전,existing-slug,boiler-protection-devices,boiler-protection-devices,existing,pending-owner-activation,frontmatter 관계 활성화 승인 필요,automatic,medium,proposal-only-not-applied
20150404_042,2015-04-04,42,energy-management,written,1,,water-treatment-corrosion,수질관리·스케일·부식,existing-slug,boiler-water-treatment,boiler-water-treatment,existing,pending-owner-activation,frontmatter 관계 활성화 승인 필요,automatic,high,proposal-only-not-applied
20150404_043,2015-04-04,43,energy-management,written,1,,boiler-types-construction,보일러 형식·구조·재료,split-candidate,boiler-operation-basics,boiler-types-construction,proposal-not-created,pending-owner-activation,신규 slug Owner 승인 필요,automatic,high,proposal-only-not-applied
20150404_044,2015-04-04,44,energy-management,written,1,,water-treatment-corrosion,수질관리·스케일·부식,existing-slug,boiler-water-treatment,boiler-water-treatment,existing,pending-owner-activation,frontmatter 관계 활성화 승인 필요,automatic,medium,proposal-only-not-applied
20150404_045,2015-04-04,45,energy-management,written,1,,piping-fittings-valves,배관·이음쇠·밸브,existing-slug,boiler-piping-insulation,boiler-piping-insulation,existing,pending-owner-activation,frontmatter 관계 활성화 승인 필요,automatic,medium,proposal-only-not-applied
20150404_046,2015-04-04,46,energy-management,written,1,,auxiliary-feedwater-equipment,급수·부대설비,existing-slug,boiler-auxiliary-equipment,boiler-auxiliary-equipment,existing,pending-owner-activation,frontmatter 관계 활성화 승인 필요,automatic,high,proposal-only-not-applied
20150404_047,2015-04-04,47,energy-management,written,1,,water-treatment-corrosion,수질관리·스케일·부식,existing-slug,boiler-water-treatment,boiler-water-treatment,existing,pending-owner-activation,frontmatter 관계 활성화 승인 필요,automatic,high,proposal-only-not-applied
20150404_048,2015-04-04,48,energy-management,written,1,,heating-systems,증기·온수·복사난방,split-candidate,boiler-piping-insulation,heating-systems,proposal-not-created,pending-owner-activation,신규 slug Owner 승인 필요,automatic,high,proposal-only-not-applied
20150404_049,2015-04-04,49,energy-management,written,1,,boiler-types-construction,보일러 형식·구조·재료,split-candidate,boiler-operation-basics,boiler-types-construction,proposal-not-created,pending-owner-activation,신규 slug Owner 승인 필요,automatic,high,proposal-only-not-applied
20150404_050,2015-04-04,50,energy-management,written,1,,operation-maintenance-preservation,기동·운전·정지·보존,existing-slug,boiler-operation-maintenance,boiler-operation-maintenance,existing,pending-owner-activation,frontmatter 관계 활성화 승인 필요,automatic,high,proposal-only-not-applied
20150404_051,2015-04-04,51,energy-management,written,1,,water-treatment-corrosion,수질관리·스케일·부식,existing-slug,boiler-water-treatment,boiler-water-treatment,existing,pending-owner-activation,frontmatter 관계 활성화 승인 필요,automatic,high,proposal-only-not-applied
20150404_052,2015-04-04,52,energy-management,written,1,,heating-systems,증기·온수·복사난방,split-candidate,boiler-piping-insulation,heating-systems,proposal-not-created,pending-owner-activation,신규 slug Owner 승인 필요,automatic,high,proposal-only-not-applied
20150404_053,2015-04-04,53,energy-management,written,1,,insulation-materials,보온·단열재,split-candidate,boiler-piping-insulation,insulation-materials,proposal-not-created,pending-owner-activation,신규 slug Owner 승인 필요,automatic,high,proposal-only-not-applied
20150404_054,2015-04-04,54,energy-management,written,1,,insulation-materials,보온·단열재,split-candidate,boiler-piping-insulation,insulation-materials,proposal-not-created,pending-owner-activation,신규 slug Owner 승인 필요,automatic,high,proposal-only-not-applied
20150404_055,2015-04-04,55,energy-management,written,1,,energy-laws-inspection,에너지 관계법규·검사,existing-slug,energy-laws-and-inspection,energy-laws-and-inspection,existing,pending-owner-activation,frontmatter 관계 활성화 승인 필요,automatic,high,proposal-only-not-applied
20150404_056,2015-04-04,56,energy-management,written,1,,energy-laws-inspection,에너지 관계법규·검사,existing-slug,energy-laws-and-inspection,energy-laws-and-inspection,existing,pending-owner-activation,frontmatter 관계 활성화 승인 필요,automatic,high,proposal-only-not-applied
20150404_057,2015-04-04,57,energy-management,written,1,,energy-laws-inspection,에너지 관계법규·검사,existing-slug,energy-laws-and-inspection,energy-laws-and-inspection,existing,pending-owner-activation,frontmatter 관계 활성화 승인 필요,automatic,high,proposal-only-not-applied
20150404_058,2015-04-04,58,energy-management,written,1,,energy-laws-inspection,에너지 관계법규·검사,existing-slug,energy-laws-and-inspection,energy-laws-and-inspection,existing,pending-owner-activation,frontmatter 관계 활성화 승인 필요,automatic,high,proposal-only-not-applied
20150404_059,2015-04-04,59,energy-management,written,1,,energy-laws-inspection,에너지 관계법규·검사,existing-slug,energy-laws-and-inspection,energy-laws-and-inspection,existing,pending-owner-activation,frontmatter 관계 활성화 승인 필요,automatic,high,proposal-only-not-applied
20150404_060,2015-04-04,60,energy-management,written,1,,energy-laws-inspection,에너지 관계법규·검사,existing-slug,energy-laws-and-inspection,energy-laws-and-inspection,existing,pending-owner-activation,frontmatter 관계 활성화 승인 필요,automatic,high,proposal-only-not-applied
20150719_001,2015-07-19,1,energy-management,written,1,,auxiliary-feedwater-equipment,급수·부대설비,existing-slug,boiler-auxiliary-equipment,boiler-auxiliary-equipment,existing,pending-owner-activation,frontmatter 관계 활성화 승인 필요,automatic,high,proposal-only-not-applied
20150719_002,2015-07-19,2,energy-management,written,1,,automatic-control-interlocks,자동제어·인터록,existing-slug,boiler-control-systems,boiler-control-systems,existing,pending-owner-activation,frontmatter 관계 활성화 승인 필요,automatic,high,proposal-only-not-applied
20150719_003,2015-07-19,3,energy-management,written,1,,instruments-accessories,계측·부속장치,existing-slug,boiler-accessory-equipment,boiler-accessory-equipment,existing,pending-owner-activation,frontmatter 관계 활성화 승인 필요,automatic,high,proposal-only-not-applied
20150719_004,2015-07-19,4,energy-management,written,1,,auxiliary-feedwater-equipment,급수·부대설비,existing-slug,boiler-auxiliary-equipment,boiler-auxiliary-equipment,existing,pending-owner-activation,frontmatter 관계 활성화 승인 필요,automatic,high,proposal-only-not-applied
20150719_005,2015-07-19,5,energy-management,written,1,,fuel-properties,연료 특성·발열량,split-candidate,boiler-installation-combustion,fuel-properties,proposal-not-created,pending-owner-activation,신규 slug Owner 승인 필요,automatic,high,proposal-only-not-applied
20150719_006,2015-07-19,6,energy-management,written,1,,fuel-properties,연료 특성·발열량,split-candidate,boiler-installation-combustion,fuel-properties,proposal-not-created,pending-owner-activation,신규 slug Owner 승인 필요,automatic,high,proposal-only-not-applied
20150719_007,2015-07-19,7,energy-management,written,1,,instruments-accessories,계측·부속장치,existing-slug,boiler-accessory-equipment,boiler-accessory-equipment,existing,pending-owner-activation,frontmatter 관계 활성화 승인 필요,automatic,high,proposal-only-not-applied
20150719_008,2015-07-19,8,energy-management,written,1,,environmental-pollution-control,집진·환경설비,split-candidate,boiler-accessory-equipment,environmental-pollution-control,proposal-not-created,pending-owner-activation,신규 slug Owner 승인 필요,automatic,high,proposal-only-not-applied
20150719_009,2015-07-19,9,energy-management,written,1,,boiler-types-construction,보일러 형식·구조·재료,split-candidate,boiler-operation-basics,boiler-types-construction,proposal-not-created,pending-owner-activation,신규 slug Owner 승인 필요,automatic,high,proposal-only-not-applied
20150719_010,2015-07-19,10,energy-management,written,1,,auxiliary-feedwater-equipment,급수·부대설비,existing-slug,boiler-auxiliary-equipment,boiler-auxiliary-equipment,existing,pending-owner-activation,frontmatter 관계 활성화 승인 필요,automatic,high,proposal-only-not-applied
20150719_011,2015-07-19,11,energy-management,written,1,,instruments-accessories,계측·부속장치,existing-slug,boiler-accessory-equipment,boiler-accessory-equipment,existing,pending-owner-activation,frontmatter 관계 활성화 승인 필요,automatic,high,proposal-only-not-applied
20150719_012,2015-07-19,12,energy-management,written,1,,boiler-types-construction,보일러 형식·구조·재료,split-candidate,boiler-operation-basics,boiler-types-construction,proposal-not-created,pending-owner-activation,신규 slug Owner 승인 필요,pdf-reviewed,low,proposal-only-not-applied
20150719_013,2015-07-19,13,energy-management,written,1,,draft-flue-gas,통풍·연도·굴뚝,split-candidate,boiler-installation-combustion,draft-flue-gas,proposal-not-created,pending-owner-activation,신규 slug Owner 승인 필요,automatic,high,proposal-only-not-applied
20150719_014,2015-07-19,14,energy-management,written,1,,draft-flue-gas,통풍·연도·굴뚝,split-candidate,boiler-installation-combustion,draft-flue-gas,proposal-not-created,pending-owner-activation,신규 slug Owner 승인 필요,automatic,high,proposal-only-not-applied
20150719_015,2015-07-19,15,energy-management,written,1,,combustion-air-calculation,연소·공기비·배기가스 계산,existing-slug,boiler-installation-combustion,boiler-installation-combustion,existing,pending-owner-activation,frontmatter 관계 활성화 승인 필요,automatic,high,proposal-only-not-applied
20150719_016,2015-07-19,16,energy-management,written,1,,burners-furnaces-atomization,버너·화격자·연소장치,split-candidate,boiler-installation-combustion,burners-furnaces-atomization,proposal-not-created,pending-owner-activation,신규 slug Owner 승인 필요,automatic,high,proposal-only-not-applied
20150719_017,2015-07-19,17,energy-management,written,1,,automatic-control-interlocks,자동제어·인터록,existing-slug,boiler-control-systems,boiler-control-systems,existing,pending-owner-activation,frontmatter 관계 활성화 승인 필요,automatic,high,proposal-only-not-applied
20150719_018,2015-07-19,18,energy-management,written,1,,automatic-control-interlocks,자동제어·인터록,existing-slug,boiler-control-systems,boiler-control-systems,existing,pending-owner-activation,frontmatter 관계 활성화 승인 필요,automatic,medium,proposal-only-not-applied
20150719_019,2015-07-19,19,energy-management,written,1,,safety-devices,안전장치·연소안전,existing-slug,boiler-protection-devices,boiler-protection-devices,existing,pending-owner-activation,frontmatter 관계 활성화 승인 필요,automatic,high,proposal-only-not-applied
20150719_020,2015-07-19,20,energy-management,written,1,,boiler-types-construction,보일러 형식·구조·재료,split-candidate,boiler-operation-basics,boiler-types-construction,proposal-not-created,pending-owner-activation,신규 slug Owner 승인 필요,automatic,medium,proposal-only-not-applied
20150719_021,2015-07-19,21,energy-management,written,1,,heat-steam-thermodynamics,열·증기·열역학 기초,existing-slug,boiler-operation-basics,boiler-operation-basics,existing,pending-owner-activation,frontmatter 관계 활성화 승인 필요,automatic,medium,proposal-only-not-applied
20150719_022,2015-07-19,22,energy-management,written,1,,combustion-air-calculation,연소·공기비·배기가스 계산,existing-slug,boiler-installation-combustion,boiler-installation-combustion,existing,pending-owner-activation,frontmatter 관계 활성화 승인 필요,automatic,high,proposal-only-not-applied
20150719_023,2015-07-19,23,energy-management,written,1,,boiler-types-construction,보일러 형식·구조·재료,split-candidate,boiler-operation-basics,boiler-types-construction,proposal-not-created,pending-owner-activation,신규 slug Owner 승인 필요,automatic,high,proposal-only-not-applied
20150719_024,2015-07-19,24,energy-management,written,1,,auxiliary-feedwater-equipment,급수·부대설비,existing-slug,boiler-auxiliary-equipment,boiler-auxiliary-equipment,existing,pending-owner-activation,frontmatter 관계 활성화 승인 필요,automatic,high,proposal-only-not-applied
20150719_025,2015-07-19,25,energy-management,written,1,,instruments-accessories,계측·부속장치,existing-slug,boiler-accessory-equipment,boiler-accessory-equipment,existing,pending-owner-activation,frontmatter 관계 활성화 승인 필요,automatic,high,proposal-only-not-applied
20150719_026,2015-07-19,26,energy-management,written,1,,draft-flue-gas,통풍·연도·굴뚝,split-candidate,boiler-installation-combustion,draft-flue-gas,proposal-not-created,pending-owner-activation,신규 slug Owner 승인 필요,automatic,high,proposal-only-not-applied
20150719_027,2015-07-19,27,energy-management,written,1,,fuel-properties,연료 특성·발열량,split-candidate,boiler-installation-combustion,fuel-properties,proposal-not-created,pending-owner-activation,신규 slug Owner 승인 필요,automatic,high,proposal-only-not-applied
20150719_028,2015-07-19,28,energy-management,written,1,,fuel-properties,연료 특성·발열량,split-candidate,boiler-installation-combustion,fuel-properties,proposal-not-created,pending-owner-activation,신규 slug Owner 승인 필요,automatic,high,proposal-only-not-applied
20150719_029,2015-07-19,29,energy-management,written,1,,burners-furnaces-atomization,버너·화격자·연소장치,split-candidate,boiler-installation-combustion,burners-furnaces-atomization,proposal-not-created,pending-owner-activation,신규 slug Owner 승인 필요,automatic,high,proposal-only-not-applied
20150719_030,2015-07-19,30,energy-management,written,1,,heating-systems,증기·온수·복사난방,split-candidate,boiler-piping-insulation,heating-systems,proposal-not-created,pending-owner-activation,신규 slug Owner 승인 필요,automatic,high,proposal-only-not-applied
20150719_031,2015-07-19,31,energy-management,written,1,,piping-fittings-valves,배관·이음쇠·밸브,existing-slug,boiler-piping-insulation,boiler-piping-insulation,existing,pending-owner-activation,frontmatter 관계 활성화 승인 필요,automatic,high,proposal-only-not-applied
20150719_032,2015-07-19,32,energy-management,written,1,,heating-systems,증기·온수·복사난방,split-candidate,boiler-piping-insulation,heating-systems,proposal-not-created,pending-owner-activation,신규 slug Owner 승인 필요,automatic,high,proposal-only-not-applied
20150719_033,2015-07-19,33,energy-management,written,1,,heating-systems,증기·온수·복사난방,split-candidate,boiler-piping-insulation,heating-systems,proposal-not-created,pending-owner-activation,신규 slug Owner 승인 필요,automatic,high,proposal-only-not-applied
20150719_034,2015-07-19,34,energy-management,written,1,,heating-load-radiators,난방부하·방열기 계산,split-candidate,boiler-installation-combustion,heating-load-radiators,proposal-not-created,pending-owner-activation,신규 slug Owner 승인 필요,automatic,high,proposal-only-not-applied
20150719_035,2015-07-19,35,energy-management,written,1,,failures-accidents-safety,고장·사고·작업안전,existing-slug,boiler-work-safety,boiler-work-safety,existing,pending-owner-activation,frontmatter 관계 활성화 승인 필요,automatic,high,proposal-only-not-applied
20150719_036,2015-07-19,36,energy-management,written,1,,instruments-accessories,계측·부속장치,existing-slug,boiler-accessory-equipment,boiler-accessory-equipment,existing,pending-owner-activation,frontmatter 관계 활성화 승인 필요,automatic,high,proposal-only-not-applied
20150719_037,2015-07-19,37,energy-management,written,1,,operation-maintenance-preservation,기동·운전·정지·보존,existing-slug,boiler-operation-maintenance,boiler-operation-maintenance,existing,pending-owner-activation,frontmatter 관계 활성화 승인 필요,automatic,high,proposal-only-not-applied
20150719_038,2015-07-19,38,energy-management,written,1,,insulation-materials,보온·단열재,split-candidate,boiler-piping-insulation,insulation-materials,proposal-not-created,pending-owner-activation,신규 slug Owner 승인 필요,automatic,high,proposal-only-not-applied
20150719_039,2015-07-19,39,energy-management,written,1,,insulation-materials,보온·단열재,split-candidate,boiler-piping-insulation,insulation-materials,proposal-not-created,pending-owner-activation,신규 slug Owner 승인 필요,automatic,high,proposal-only-not-applied
20150719_040,2015-07-19,40,energy-management,written,1,,heating-systems,증기·온수·복사난방,split-candidate,boiler-piping-insulation,heating-systems,proposal-not-created,pending-owner-activation,신규 slug Owner 승인 필요,pdf-reviewed,low,proposal-only-not-applied
20150719_041,2015-07-19,41,energy-management,written,1,,environmental-pollution-control,집진·환경설비,split-candidate,boiler-accessory-equipment,environmental-pollution-control,proposal-not-created,pending-owner-activation,신규 slug Owner 승인 필요,automatic,high,proposal-only-not-applied
20150719_042,2015-07-19,42,energy-management,written,1,,water-treatment-corrosion,수질관리·스케일·부식,existing-slug,boiler-water-treatment,boiler-water-treatment,existing,pending-owner-activation,frontmatter 관계 활성화 승인 필요,automatic,medium,proposal-only-not-applied
20150719_043,2015-07-19,43,energy-management,written,1,,safety-devices,안전장치·연소안전,existing-slug,boiler-protection-devices,boiler-protection-devices,existing,pending-owner-activation,frontmatter 관계 활성화 승인 필요,automatic,high,proposal-only-not-applied
20150719_044,2015-07-19,44,energy-management,written,1,,water-treatment-corrosion,수질관리·스케일·부식,existing-slug,boiler-water-treatment,boiler-water-treatment,existing,pending-owner-activation,frontmatter 관계 활성화 승인 필요,automatic,high,proposal-only-not-applied
20150719_045,2015-07-19,45,energy-management,written,1,,heating-systems,증기·온수·복사난방,split-candidate,boiler-piping-insulation,heating-systems,proposal-not-created,pending-owner-activation,신규 slug Owner 승인 필요,automatic,high,proposal-only-not-applied
20150719_046,2015-07-19,46,energy-management,written,1,,heating-load-radiators,난방부하·방열기 계산,split-candidate,boiler-installation-combustion,heating-load-radiators,proposal-not-created,pending-owner-activation,신규 slug Owner 승인 필요,automatic,high,proposal-only-not-applied
20150719_047,2015-07-19,47,energy-management,written,1,,piping-fittings-valves,배관·이음쇠·밸브,existing-slug,boiler-piping-insulation,boiler-piping-insulation,existing,pending-owner-activation,frontmatter 관계 활성화 승인 필요,automatic,high,proposal-only-not-applied
20150719_048,2015-07-19,48,energy-management,written,1,,heating-systems,증기·온수·복사난방,split-candidate,boiler-piping-insulation,heating-systems,proposal-not-created,pending-owner-activation,신규 slug Owner 승인 필요,automatic,medium,proposal-only-not-applied
20150719_049,2015-07-19,49,energy-management,written,1,,heating-systems,증기·온수·복사난방,split-candidate,boiler-piping-insulation,heating-systems,proposal-not-created,pending-owner-activation,신규 slug Owner 승인 필요,automatic,high,proposal-only-not-applied
20150719_050,2015-07-19,50,energy-management,written,1,,piping-fittings-valves,배관·이음쇠·밸브,existing-slug,boiler-piping-insulation,boiler-piping-insulation,existing,pending-owner-activation,frontmatter 관계 활성화 승인 필요,automatic,high,proposal-only-not-applied
20150719_051,2015-07-19,51,energy-management,written,1,,heating-systems,증기·온수·복사난방,split-candidate,boiler-piping-insulation,heating-systems,proposal-not-created,pending-owner-activation,신규 slug Owner 승인 필요,automatic,high,proposal-only-not-applied
20150719_052,2015-07-19,52,energy-management,written,1,,draft-flue-gas,통풍·연도·굴뚝,split-candidate,boiler-installation-combustion,draft-flue-gas,proposal-not-created,pending-owner-activation,신규 slug Owner 승인 필요,automatic,high,proposal-only-not-applied
20150719_053,2015-07-19,53,energy-management,written,1,,steam-traps-condensate,증기트랩·응축수 환수,split-candidate,boiler-piping-insulation,steam-traps-condensate,proposal-not-created,pending-owner-activation,신규 slug Owner 승인 필요,automatic,medium,proposal-only-not-applied
20150719_054,2015-07-19,54,energy-management,written,1,,insulation-materials,보온·단열재,split-candidate,boiler-piping-insulation,insulation-materials,proposal-not-created,pending-owner-activation,신규 slug Owner 승인 필요,automatic,high,proposal-only-not-applied
20150719_055,2015-07-19,55,energy-management,written,1,,energy-laws-inspection,에너지 관계법규·검사,existing-slug,energy-laws-and-inspection,energy-laws-and-inspection,existing,pending-owner-activation,frontmatter 관계 활성화 승인 필요,automatic,high,proposal-only-not-applied
20150719_056,2015-07-19,56,energy-management,written,1,,energy-laws-inspection,에너지 관계법규·검사,existing-slug,energy-laws-and-inspection,energy-laws-and-inspection,existing,pending-owner-activation,frontmatter 관계 활성화 승인 필요,automatic,high,proposal-only-not-applied
20150719_057,2015-07-19,57,energy-management,written,1,,energy-laws-inspection,에너지 관계법규·검사,existing-slug,energy-laws-and-inspection,energy-laws-and-inspection,existing,pending-owner-activation,frontmatter 관계 활성화 승인 필요,automatic,high,proposal-only-not-applied
20150719_058,2015-07-19,58,energy-management,written,1,,energy-laws-inspection,에너지 관계법규·검사,existing-slug,energy-laws-and-inspection,energy-laws-and-inspection,existing,pending-owner-activation,frontmatter 관계 활성화 승인 필요,automatic,high,proposal-only-not-applied
20150719_059,2015-07-19,59,energy-management,written,1,jpg 확필,energy-laws-inspection,에너지 관계법규·검사,existing-slug,energy-laws-and-inspection,energy-laws-and-inspection,existing,exclude,그림 문항 공개 검토 유지,pdf-reviewed,medium,proposal-only-not-applied
20150719_060,2015-07-19,60,energy-management,written,1,,energy-laws-inspection,에너지 관계법규·검사,existing-slug,energy-laws-and-inspection,energy-laws-and-inspection,existing,pending-owner-activation,frontmatter 관계 활성화 승인 필요,automatic,high,proposal-only-not-applied
20151010_001,2015-10-10,1,energy-management,written,1,,fuel-properties,연료 특성·발열량,split-candidate,boiler-installation-combustion,fuel-properties,proposal-not-created,pending-owner-activation,신규 slug Owner 승인 필요,automatic,high,proposal-only-not-applied
20151010_002,2015-10-10,2,energy-management,written,1,,fuel-properties,연료 특성·발열량,split-candidate,boiler-installation-combustion,fuel-properties,proposal-not-created,pending-owner-activation,신규 slug Owner 승인 필요,automatic,high,proposal-only-not-applied
20151010_003,2015-10-10,3,energy-management,written,1,,heat-steam-thermodynamics,열·증기·열역학 기초,existing-slug,boiler-operation-basics,boiler-operation-basics,existing,pending-owner-activation,frontmatter 관계 활성화 승인 필요,automatic,high,proposal-only-not-applied
20151010_004,2015-10-10,4,energy-management,written,1,jpg 확필,combustion-air-calculation,연소·공기비·배기가스 계산,existing-slug,boiler-installation-combustion,boiler-installation-combustion,existing,exclude,그림 문항 공개 검토 유지,pdf-reviewed,high,proposal-only-not-applied
20151010_005,2015-10-10,5,energy-management,written,1,,burners-furnaces-atomization,버너·화격자·연소장치,split-candidate,boiler-installation-combustion,burners-furnaces-atomization,proposal-not-created,pending-owner-activation,신규 slug Owner 승인 필요,automatic,high,proposal-only-not-applied
20151010_006,2015-10-10,6,energy-management,written,1,,safety-devices,안전장치·연소안전,existing-slug,boiler-protection-devices,boiler-protection-devices,existing,pending-owner-activation,frontmatter 관계 활성화 승인 필요,automatic,high,proposal-only-not-applied
20151010_007,2015-10-10,7,energy-management,written,1,,efficiency-output-heat-balance,효율·증발량·열정산,existing-slug,boiler-efficiency-heat-balance,boiler-efficiency-heat-balance,existing,pending-owner-activation,frontmatter 관계 활성화 승인 필요,automatic,high,proposal-only-not-applied
20151010_008,2015-10-10,8,energy-management,written,1,,burners-furnaces-atomization,버너·화격자·연소장치,split-candidate,boiler-installation-combustion,burners-furnaces-atomization,proposal-not-created,pending-owner-activation,신규 slug Owner 승인 필요,automatic,high,proposal-only-not-applied
20151010_009,2015-10-10,9,energy-management,written,1,,heat-steam-thermodynamics,열·증기·열역학 기초,existing-slug,boiler-operation-basics,boiler-operation-basics,existing,pending-owner-activation,frontmatter 관계 활성화 승인 필요,automatic,high,proposal-only-not-applied
20151010_010,2015-10-10,10,energy-management,written,1,,environmental-pollution-control,집진·환경설비,split-candidate,boiler-accessory-equipment,environmental-pollution-control,proposal-not-created,pending-owner-activation,신규 slug Owner 승인 필요,automatic,high,proposal-only-not-applied
20151010_011,2015-10-10,11,energy-management,written,1,,efficiency-output-heat-balance,효율·증발량·열정산,existing-slug,boiler-efficiency-heat-balance,boiler-efficiency-heat-balance,existing,pending-owner-activation,frontmatter 관계 활성화 승인 필요,automatic,high,proposal-only-not-applied
20151010_012,2015-10-10,12,energy-management,written,1,,fuel-properties,연료 특성·발열량,split-candidate,boiler-installation-combustion,fuel-properties,proposal-not-created,pending-owner-activation,신규 slug Owner 승인 필요,automatic,high,proposal-only-not-applied
20151010_013,2015-10-10,13,energy-management,written,1,,boiler-types-construction,보일러 형식·구조·재료,split-candidate,boiler-operation-basics,boiler-types-construction,proposal-not-created,pending-owner-activation,신규 slug Owner 승인 필요,automatic,high,proposal-only-not-applied
20151010_014,2015-10-10,14,energy-management,written,1,,draft-flue-gas,통풍·연도·굴뚝,split-candidate,boiler-installation-combustion,draft-flue-gas,proposal-not-created,pending-owner-activation,신규 slug Owner 승인 필요,automatic,high,proposal-only-not-applied
20151010_015,2015-10-10,15,energy-management,written,1,,heat-steam-thermodynamics,열·증기·열역학 기초,existing-slug,boiler-operation-basics,boiler-operation-basics,existing,pending-owner-activation,frontmatter 관계 활성화 승인 필요,automatic,high,proposal-only-not-applied
20151010_016,2015-10-10,16,energy-management,written,1,,safety-devices,안전장치·연소안전,existing-slug,boiler-protection-devices,boiler-protection-devices,existing,pending-owner-activation,frontmatter 관계 활성화 승인 필요,automatic,high,proposal-only-not-applied
20151010_017,2015-10-10,17,energy-management,written,1,,efficiency-output-heat-balance,효율·증발량·열정산,existing-slug,boiler-efficiency-heat-balance,boiler-efficiency-heat-balance,existing,pending-owner-activation,frontmatter 관계 활성화 승인 필요,automatic,high,proposal-only-not-applied
20151010_018,2015-10-10,18,energy-management,written,1,,burners-furnaces-atomization,버너·화격자·연소장치,split-candidate,boiler-installation-combustion,burners-furnaces-atomization,proposal-not-created,pending-owner-activation,신규 slug Owner 승인 필요,automatic,high,proposal-only-not-applied
20151010_019,2015-10-10,19,energy-management,written,1,,auxiliary-feedwater-equipment,급수·부대설비,existing-slug,boiler-auxiliary-equipment,boiler-auxiliary-equipment,existing,pending-owner-activation,frontmatter 관계 활성화 승인 필요,automatic,high,proposal-only-not-applied
20151010_020,2015-10-10,20,energy-management,written,1,,safety-devices,안전장치·연소안전,existing-slug,boiler-protection-devices,boiler-protection-devices,existing,pending-owner-activation,frontmatter 관계 활성화 승인 필요,automatic,high,proposal-only-not-applied
20151010_021,2015-10-10,21,energy-management,written,1,,automatic-control-interlocks,자동제어·인터록,existing-slug,boiler-control-systems,boiler-control-systems,existing,pending-owner-activation,frontmatter 관계 활성화 승인 필요,automatic,high,proposal-only-not-applied
20151010_022,2015-10-10,22,energy-management,written,1,,water-treatment-corrosion,수질관리·스케일·부식,existing-slug,boiler-water-treatment,boiler-water-treatment,existing,pending-owner-activation,frontmatter 관계 활성화 승인 필요,automatic,medium,proposal-only-not-applied
20151010_023,2015-10-10,23,energy-management,written,1,,efficiency-output-heat-balance,효율·증발량·열정산,existing-slug,boiler-efficiency-heat-balance,boiler-efficiency-heat-balance,existing,pending-owner-activation,frontmatter 관계 활성화 승인 필요,automatic,high,proposal-only-not-applied
20151010_024,2015-10-10,24,energy-management,written,1,,heat-steam-thermodynamics,열·증기·열역학 기초,existing-slug,boiler-operation-basics,boiler-operation-basics,existing,pending-owner-activation,frontmatter 관계 활성화 승인 필요,automatic,high,proposal-only-not-applied
20151010_025,2015-10-10,25,energy-management,written,1,,automatic-control-interlocks,자동제어·인터록,existing-slug,boiler-control-systems,boiler-control-systems,existing,pending-owner-activation,frontmatter 관계 활성화 승인 필요,automatic,high,proposal-only-not-applied
20151010_026,2015-10-10,26,energy-management,written,1,,auxiliary-feedwater-equipment,급수·부대설비,existing-slug,boiler-auxiliary-equipment,boiler-auxiliary-equipment,existing,pending-owner-activation,frontmatter 관계 활성화 승인 필요,automatic,high,proposal-only-not-applied
20151010_027,2015-10-10,27,energy-management,written,1,,water-treatment-corrosion,수질관리·스케일·부식,existing-slug,boiler-water-treatment,boiler-water-treatment,existing,pending-owner-activation,frontmatter 관계 활성화 승인 필요,automatic,high,proposal-only-not-applied
20151010_028,2015-10-10,28,energy-management,written,1,,water-treatment-corrosion,수질관리·스케일·부식,existing-slug,boiler-water-treatment,boiler-water-treatment,existing,pending-owner-activation,frontmatter 관계 활성화 승인 필요,automatic,high,proposal-only-not-applied
20151010_029,2015-10-10,29,energy-management,written,1,,efficiency-output-heat-balance,효율·증발량·열정산,existing-slug,boiler-efficiency-heat-balance,boiler-efficiency-heat-balance,existing,pending-owner-activation,frontmatter 관계 활성화 승인 필요,automatic,high,proposal-only-not-applied
