"question_id","date","number","result","source_page","inline_answer_match","final_answer_table_match","note"
"20150404_004","2015-04-04","4","IMAGE_REVIEW_INCOMPLETE","1","PASS","PASS","이미지·도형·보기 문맥이 누락되었거나 placeholder로 저장됨"
"20150404_005","2015-04-04","5","PASS","1","PASS","PASS",""
"20150404_006","2015-04-04","6","PASS","1","PASS","PASS",""
"20150404_007","2015-04-04","7","PASS","1","PASS","PASS",""
"20150404_008","2015-04-04","8","PASS","1","PASS","PASS",""
"20150404_009","2015-04-04","9","PASS","1","PASS","PASS",""
"20150404_010","2015-04-04","10","PASS","1","PASS","PASS",""
"20150404_011","2015-04-04","11","PASS","1","PASS","PASS",""
"20150404_012","2015-04-04","12","PASS","1","PASS","PASS",""
"20150404_013","2015-04-04","13","PASS","1","PASS","PASS",""
"20150404_014","2015-04-04","14","PASS","1","PASS","PASS",""
"20150404_015","2015-04-04","15","PASS","1","PASS","PASS",""
"20150404_016","2015-04-04","16","PASS","1","PASS","PASS",""
"20150404_017","2015-04-04","17","PASS","2","PASS","PASS",""
"20150404_018","2015-04-04","18","PASS","2","PASS","PASS",""
"20150404_019","2015-04-04","19","PASS","2","PASS","PASS",""
"20150404_020","2015-04-04","20","PASS","2","PASS","PASS",""
"20150404_021","2015-04-04","21","PASS","2","PASS","PASS",""
"20150404_022","2015-04-04","22","PASS","2","PASS","PASS",""
"20150404_023","2015-04-04","23","PASS","2","PASS","PASS",""
"20150404_024","2015-04-04","24","PASS","2","PASS","PASS",""
"20150404_025","2015-04-04","25","PASS","2","PASS","PASS",""
"20150404_026","2015-04-04","26","PASS","2","PASS","PASS",""
"20150404_027","2015-04-04","27","IMAGE_REVIEW_INCOMPLETE","2","PASS","PASS","이미지·도형·보기 문맥이 누락되었거나 placeholder로 저장됨"
"20150404_028","2015-04-04","28","PASS","2","PASS","PASS",""
"20150404_029","2015-04-04","29","PASS","2","PASS","PASS",""
"20150404_030","2015-04-04","30","PASS","2","PASS","PASS",""
"20150404_031","2015-04-04","31","PASS","2","PASS","PASS",""
"20150404_032","2015-04-04","32","PASS","2","PASS","PASS",""
"20150404_033","2015-04-04","33","PASS","2","PASS","PASS",""
"20150404_034","2015-04-04","34","PASS","3","PASS","PASS",""
"20150404_035","2015-04-04","35","PASS","3","PASS","PASS",""
"20150404_036","2015-04-04","36","PASS","3","PASS","PASS",""
"20150404_037","2015-04-04","37","PASS","3","PASS","PASS",""
"20150404_038","2015-04-04","38","PASS","3","PASS","PASS",""
"20150404_039","2015-04-04","39","PASS","3","PASS","PASS",""
"20150404_040","2015-04-04","40","PASS","3","PASS","PASS",""
"20150404_041","2015-04-04","41","PASS","3","PASS","PASS",""
"20150404_042","2015-04-04","42","PASS","3","PASS","PASS",""
"20150404_043","2015-04-04","43","PASS","3","PASS","PASS",""
"20150404_044","2015-04-04","44","PASS","3","PASS","PASS",""
"20150404_045","2015-04-04","45","PASS","3","PASS","PASS",""
"20150404_046","2015-04-04","46","PASS","3","PASS","PASS",""
"20150404_047","2015-04-04","47","PASS","3","PASS","PASS",""
"20150404_048","2015-04-04","48","PASS","3","PASS","PASS",""
"20150404_049","2015-04-04","49","PASS","3","PASS","PASS",""
"20150404_050","2015-04-04","50","PASS","3","PASS","PASS",""
"20150404_051","2015-04-04","51","PASS","3","PASS","PASS",""
"20150404_052","2015-04-04","52","PASS","3","PASS","PASS",""
"20150404_053","2015-04-04","53","PASS","3","PASS","PASS",""
"20150404_054","2015-04-04","54","PASS","3","PASS","PASS",""
"20150404_055","2015-04-04","55","PASS","4","PASS","PASS",""
"20150404_056","2015-04-04","56","PASS","4","PASS","PASS",""
"20150404_057","2015-04-04","57","PASS","4","PASS","PASS",""
"20150404_058","2015-04-04","58","PASS","4","PASS","PASS",""
"20150404_059","2015-04-04","59","PASS","4","PASS","PASS",""
"20150404_060","2015-04-04","60","PASS","4","PASS","PASS",""
"20150719_001","2015-07-19","1","PASS","1","PASS","PASS",""
"20150719_002","2015-07-19","2","PASS","1","PASS","PASS",""
"20150719_003","2015-07-19","3","PASS","1","PASS","PASS",""
"20150719_004","2015-07-19","4","PASS","1","PASS","PASS",""
"20150719_005","2015-07-19","5","PASS","1","PASS","PASS",""
"20150719_006","2015-07-19","6","PASS","1","PASS","PASS",""
"20150719_007","2015-07-19","7","PASS","1","PASS","PASS",""
"20150719_008","2015-07-19","8","PASS","1","PASS","PASS",""
"20150719_009","2015-07-19","9","PASS","1","PASS","PASS",""
"20150719_010","2015-07-19","10","PASS","1","PASS","PASS",""
"20150719_011","2015-07-19","11","PASS","1","PASS","PASS",""
"20150719_012","2015-07-19","12","PASS","1","PASS","PASS",""
"20150719_013","2015-07-19","13","PASS","1","PASS","PASS",""
"20150719_014","2015-07-19","14","PASS","1","PASS","PASS",""
"20150719_015","2015-07-19","15","PASS","1","PASS","PASS",""
"20150719_016","2015-07-19","16","PASS","1","PASS","PASS",""
"20150719_017","2015-07-19","17","PASS","1","PASS","PASS",""
"20150719_018","2015-07-19","18","PASS","1","PASS","PASS",""
"20150719_019","2015-07-19","19","PASS","1","PASS","PASS",""
"20150719_020","2015-07-19","20","PASS","1","PASS","PASS",""
"20150719_021","2015-07-19","21","PASS","1","PASS","PASS",""
"20150719_022","2015-07-19","22","PASS","2","PASS","PASS",""
"20150719_023","2015-07-19","23","PASS","2","PASS","PASS",""
"20150719_024","2015-07-19","24","PASS","2","PASS","PASS",""
"20150719_025","2015-07-19","25","PASS","2","PASS","PASS",""
"20150719_026","2015-07-19","26","PASS","2","PASS","PASS",""
"20150719_027","2015-07-19","27","PASS","2","PASS","PASS",""
"20150719_028","2015-07-19","28","PASS","2","PASS","PASS",""
"20150719_029","2015-07-19","29","PASS","2","PASS","PASS",""
"20150719_030","2015-07-19","30","PASS","2","PASS","PASS",""
"20150719_031","2015-07-19","31","PASS","2","PASS","PASS",""
"20150719_032","2015-07-19","32","PASS","2","PASS","PASS",""
"20150719_033","2015-07-19","33","PASS","2","PASS","PASS",""
"20150719_034","2015-07-19","34","PASS","2","PASS","PASS",""
"20150719_035","2015-07-19","35","PASS","2","PASS","PASS",""
"20150719_036","2015-07-19","36","PASS","2","PASS","PASS",""
"20150719_037","2015-07-19","37","PASS","2","PASS","PASS",""
"20150719_038","2015-07-19","38","PASS","2","PASS","PASS",""
"20150719_039","2015-07-19","39","PASS","2","PASS","PASS",""
"20150719_040","2015-07-19","40","PASS","3","PASS","PASS",""
"20150719_041","2015-07-19","41","PASS","3","PASS","PASS",""
"20150719_042","2015-07-19","42","PASS","3","PASS","PASS",""
"20150719_043","2015-07-19","43","PASS","3","PASS","PASS",""
"20150719_044","2015-07-19","44","PASS","3","PASS","PASS",""
"20150719_045","2015-07-19","45","PASS","3","PASS","PASS",""
"20150719_046","2015-07-19","46","PASS","3","PASS","PASS",""
"20150719_047","2015-07-19","47","PASS","3","PASS","PASS",""
"20150719_048","2015-07-19","48","PASS","3","PASS","PASS",""
"20150719_049","2015-07-19","49","PASS","3","PASS","PASS",""
"20150719_050","2015-07-19","50","PASS","3","PASS","PASS",""
"20150719_051","2015-07-19","51","PASS","3","PASS","PASS",""
"20150719_052","2015-07-19","52","PASS","3","PASS","PASS",""
"20150719_053","2015-07-19","53","PASS","3","PASS","PASS",""
"20150719_054","2015-07-19","54","PASS","3","PASS","PASS",""
"20150719_055","2015-07-19","55","PASS","3","PASS","PASS",""
"20150719_056","2015-07-19","56","PASS","3","PASS","PASS",""
"20150719_057","2015-07-19","57","PASS","4","PASS","PASS",""
"20150719_058","2015-07-19","58","PASS","4","PASS","PASS",""
"20150719_059","2015-07-19","59","IMAGE_REVIEW_INCOMPLETE","4","PASS","PASS","이미지·도형·보기 문맥이 누락되었거나 placeholder로 저장됨"
"20150719_060","2015-07-19","60","PASS","4","PASS","PASS",""
"20151010_001","2015-10-10","1","PASS","1","PASS","PASS",""
"20151010_002","2015-10-10","2","PASS","1","PASS","PASS",""
"20151010_003","2015-10-10","3","PASS","1","PASS","PASS",""
"20151010_004","2015-10-10","4","IMAGE_REVIEW_INCOMPLETE","1","PASS","PASS","이미지·도형·보기 문맥이 누락되었거나 placeholder로 저장됨"
"20151010_005","2015-10-10","5","PASS","1","PASS","PASS",""
"20151010_006","2015-10-10","6","PASS","1","PASS","PASS",""
"20151010_007","2015-10-10","7","PASS","1","PASS","PASS",""
"20151010_008","2015-10-10","8","PASS","1","PASS","PASS",""
"20151010_009","2015-10-10","9","PASS","1","PASS","PASS",""
"20151010_010","2015-10-10","10","PASS","1","PASS","PASS",""
"20151010_011","2015-10-10","11","PASS","1","PASS","PASS",""
"20151010_012","2015-10-10","12","PASS","1","PASS","PASS",""
"20151010_013","2015-10-10","13","PASS","1","PASS","PASS",""
"20151010_014","2015-10-10","14","PASS","1","PASS","PASS",""
"20151010_015","2015-10-10","15","PASS","1","PASS","PASS",""
"20151010_016","2015-10-10","16","PASS","1","PASS","PASS",""
"20151010_017","2015-10-10","17","PASS","1","PASS","PASS",""
"20151010_018","2015-10-10","18","PASS","1","PASS","PASS",""
"20151010_019","2015-10-10","19","PASS","1","PASS","PASS",""
"20151010_020","2015-10-10","20","PASS","2","PASS","PASS",""
"20151010_021","2015-10-10","21","PASS","2","PASS","PASS",""
"20151010_022","2015-10-10","22","PASS","2","PASS","PASS",""
"20151010_023","2015-10-10","23","TRANSCRIPTION_ERROR","2","PASS","PASS","lowercase_l_should_be_digit_1"
"20151010_024","2015-10-10","24","PASS","2","PASS","PASS",""
"20151010_025","2015-10-10","25","PASS","2","PASS","PASS",""
"20151010_026","2015-10-10","26","PASS","2","PASS","PASS",""
"20151010_027","2015-10-10","27","PASS","2","PASS","PASS",""
"20151010_028","2015-10-10","28","PASS","2","PASS","PASS",""
"20151010_029","2015-10-10","29","PASS","2","PASS","PASS",""
"20151010_030","2015-10-10","30","PASS","2","PASS","PASS",""
"20151010_031","2015-10-10","31","PASS","2","PASS","PASS",""
"20151010_032","2015-10-10","32","PASS","2","PASS","PASS",""
"20151010_033","2015-10-10","33","PASS","2","PASS","PASS",""
"20151010_034","2015-10-10","34","PASS","2","PASS","PASS",""
"20151010_035","2015-10-10","35","PASS","2","PASS","PASS",""
"20151010_036","2015-10-10","36","PASS","2","PASS","PASS",""
"20151010_037","2015-10-10","37","PASS","2","PASS","PASS",""
"20151010_038","2015-10-10","38","PASS","2","PASS","PASS",""
"20151010_039","2015-10-10","39","PASS","3","PASS","PASS",""
"20151010_040","2015-10-10","40","PASS","3","PASS","PASS",""
"20151010_041","2015-10-10","41","PASS","3","PASS","PASS",""
"20151010_042","2015-10-10","42","PASS","3","PASS","PASS",""
"20151010_043","2015-10-10","43","PASS","3","PASS","PASS",""
"20151010_044","2015-10-10","44","PASS","3","PASS","PASS",""
"20151010_045","2015-10-10","45","PASS","3","PASS","PASS",""
"20151010_046","2015-10-10","46","PASS","3","PASS","PASS",""
"20151010_047","2015-10-10","47","PASS","3","PASS","PASS",""
"20151010_048","2015-10-10","48","PASS","3","PASS","PASS",""
"20151010_049","2015-10-10","49","PASS","3","PASS","PASS",""
"20151010_050","2015-10-10","50","PASS","3","PASS","PASS",""
"20151010_051","2015-10-10","51","PASS","3","PASS","PASS",""
"20151010_052","2015-10-10","52","PASS","3","PASS","PASS",""
"20151010_053","2015-10-10","53","PASS","3","PASS","PASS",""
"20151010_054","2015-10-10","54","PASS","3","PASS","PASS",""
"20151010_055","2015-10-10","55","PASS","3","PASS","PASS",""
"20151010_056","2015-10-10","56","PASS","3","PASS","PASS",""
"20151010_057","2015-10-10","57","PASS","3","PASS","PASS",""
"20151010_058","2015-10-10","58","PASS","4","PASS","PASS",""
"20151010_059","2015-10-10","59","PASS","4","PASS","PASS",""
"20151010_060","2015-10-10","60","PASS","4","PASS","PASS",""
"20160124_001","2016-01-24","1","PASS","1","PASS","PASS",""
"20160124_002","2016-01-24","2","PASS","1","PASS","PASS",""
"20160124_003","2016-01-24","3","PASS","1","PASS","PASS",""
"20160124_004","2016-01-24","4","PASS","1","PASS","PASS",""
"20160124_005","2016-01-24","5","PASS","1","PASS","PASS",""
"20160124_006","2016-01-24","6","PASS","1","PASS","PASS",""
"20160124_007","2016-01-24","7","PASS","1","PASS","PASS",""
"20160124_008","2016-01-24","8","PASS","1","PASS","PASS",""
"20160124_009","2016-01-24","9","PASS","1","PASS","PASS",""
"20160124_010","2016-01-24","10","PASS","1","PASS","PASS",""
"20160124_011","2016-01-24","11","PASS","1","PASS","PASS",""
"20160124_012","2016-01-24","12","PASS","1","PASS","PASS",""
"20160124_013","2016-01-24","13","PASS","1","PASS","PASS",""
"20160124_014","2016-01-24","14","IMAGE_REVIEW_INCOMPLETE","1","PASS","PASS","이미지·도형·보기 문맥이 누락되었거나 placeholder로 저장됨"
"20160124_015","2016-01-24","15","PASS","1","PASS","PASS",""
"20160124_016","2016-01-24","16","PASS","1","PASS","PASS",""
"20160124_017","2016-01-24","17","PASS","1","PASS","PASS",""
"20160124_018","2016-01-24","18","PASS","1","PASS","PASS",""
"20160124_019","2016-01-24","19","PASS","2","PASS","PASS",""
"20160124_020","2016-01-24","20","PASS","2","PASS","PASS",""
"20160124_021","2016-01-24","21","PASS","2","PASS","PASS",""
"20160124_022","2016-01-24","22","PASS","2","PASS","PASS",""
"20160124_023","2016-01-24","23","PASS","2","PASS","PASS",""
"20160124_024","2016-01-24","24","PASS","2","PASS","PASS",""
"20160124_025","2016-01-24","25","PASS","2","PASS","PASS",""
"20160124_026","2016-01-24","26","PASS","2","PASS","PASS",""
"20160124_027","2016-01-24","27","PASS","2","PASS","PASS",""
"20160124_028","2016-01-24","28","PASS","2","PASS","PASS",""
"20160124_029","2016-01-24","29","PASS","2","PASS","PASS",""
"20160124_030","2016-01-24","30","PASS","2","PASS","PASS",""
"20160124_031","2016-01-24","31","PASS","2","PASS","PASS",""
"20160124_032","2016-01-24","32","PASS","2","PASS","PASS",""
"20160124_033","2016-01-24","33","PASS","2","PASS","PASS",""
"20160124_034","2016-01-24","34","PASS","2","PASS","PASS",""
"20160124_035","2016-01-24","35","TRANSCRIPTION_ERROR","2","PASS","PASS","closing_bracket_should_be_lowercase_l"
"20160124_036","2016-01-24","36","PASS","2","PASS","PASS",""
"20160124_037","2016-01-24","37","PASS","2","PASS","PASS",""
"20160124_038","2016-01-24","38","PASS","3","PASS","PASS",""
"20160124_039","2016-01-24","39","PASS","3","PASS","PASS",""
"20160124_040","2016-01-24","40","PASS","3","PASS","PASS",""
"20160124_041","2016-01-24","41","PASS","3","PASS","PASS",""
"20160124_042","2016-01-24","42","PASS","3","PASS","PASS",""
"20160124_043","2016-01-24","43","PASS","3","PASS","PASS",""
"20160124_044","2016-01-24","44","PASS","3","PASS","PASS",""
"20160124_045","2016-01-24","45","PASS","3","PASS","PASS",""
"20160124_046","2016-01-24","46","PASS","3","PASS","PASS",""
"20160124_047","2016-01-24","47","PASS","3","PASS","PASS",""
"20160124_048","2016-01-24","48","PASS","3","PASS","PASS",""
"20160124_049","2016-01-24","49","PASS","3","PASS","PASS",""
"20160124_050","2016-01-24","50","PASS","3","PASS","PASS",""
"20160124_051","2016-01-24","51","PASS","3","PASS","PASS",""
"20160124_052","2016-01-24","52","PASS","3","PASS","PASS",""
"20160124_053","2016-01-24","53","PASS","3","PASS","PASS",""
"20160124_054","2016-01-24","54","PASS","3","PASS","PASS",""
"20160124_055","2016-01-24","55","PASS","3","PASS","PASS",""
"20160124_056","2016-01-24","56","PASS","4","PASS","PASS",""
"20160124_057","2016-01-24","57","PASS","4","PASS","PASS",""
"20160124_058","2016-01-24","58","PASS","4","PASS","PASS",""
"20160124_059","2016-01-24","59","PASS","4","PASS","PASS",""
"20160124_060","2016-01-24","60","PASS","4","PASS","PASS",""
"20160402_001","2016-04-02","1","PASS","1","PASS","PASS",""
"20160402_002","2016-04-02","2","PASS","1","PASS","PASS",""
"20160402_003","2016-04-02","3","PASS","1","PASS","PASS",""
"20160402_004","2016-04-02","4","PASS","1","PASS","PASS",""
"20160402_005","2016-04-02","5","PASS","1","PASS","PASS",""
"20160402_006","2016-04-02","6","PASS","1","PASS","PASS",""
"20160402_007","2016-04-02","7","PASS","1","PASS","PASS",""
"20160402_008","2016-04-02","8","PASS","1","PASS","PASS",""
"20160402_009","2016-04-02","9","PASS","1","PASS","PASS",""
"20160402_010","2016-04-02","10","PASS","1","PASS","PASS",""
"20160402_011","2016-04-02","11","PASS","1","PASS","PASS",""
"20160402_012","2016-04-02","12","PASS","1","PASS","PASS",""
"20160402_013","2016-04-02","13","PASS","1","PASS","PASS",""
"20160402_014","2016-04-02","14","PASS","1","PASS","PASS",""
"20160402_015","2016-04-02","15","PASS","1","PASS","PASS",""
"20160402_016","2016-04-02","16","PASS","1","PASS","PASS",""
"20160402_017","2016-04-02","17","PASS","1","PASS","PASS",""
"20160402_018","2016-04-02","18","PASS","1","PASS","PASS",""
"20160402_019","2016-04-02","19","PASS","1","PASS","PASS",""
"20160402_020","2016-04-02","20","PASS","1","PASS","PASS",""
"20160402_021","2016-04-02","21","PASS","2","PASS","PASS",""
"20160402_022","2016-04-02","22","PASS","2","PASS","PASS",""
"20160402_023","2016-04-02","23","PASS","2","PASS","PASS",""
"20160402_024","2016-04-02","24","PASS","2","PASS","PASS",""
"20160402_025","2016-04-02","25","PASS","2","PASS","PASS",""
"20160402_026","2016-04-02","26","PASS","2","PASS","PASS",""
"20160402_027","2016-04-02","27","PASS","2","PASS","PASS",""
"20160402_028","2016-04-02","28","PASS","2","PASS","PASS",""
"20160402_029","2016-04-02","29","PASS","2","PASS","PASS",""
"20160402_030","2016-04-02","30","PASS","2","PASS","PASS",""
"20160402_031","2016-04-02","31","PASS","2","PASS","PASS",""
"20160402_032","2016-04-02","32","PASS","2","PASS","PASS",""
"20160402_033","2016-04-02","33","PASS","2","PASS","PASS",""
"20160402_034","2016-04-02","34","IMAGE_REVIEW_INCOMPLETE","2","PASS","PASS","이미지·도형·보기 문맥이 누락되었거나 placeholder로 저장됨"
"20160402_035","2016-04-02","35","PASS","2","PASS","PASS",""
"20160402_036","2016-04-02","36","PASS","2","PASS","PASS",""
"20160402_037","2016-04-02","37","PASS","2","PASS","PASS",""
"20160402_038","2016-04-02","38","PASS","2","PASS","PASS",""
"20160402_039","2016-04-02","39","PASS","3","PASS","PASS",""
"20160402_040","2016-04-02","40","PASS","3","PASS","PASS",""
"20160402_041","2016-04-02","41","PASS","3","PASS","PASS",""
"20160402_042","2016-04-02","42","PASS","3","PASS","PASS",""
"20160402_043","2016-04-02","43","IMAGE_REVIEW_INCOMPLETE","3","PASS","PASS","이미지·도형·보기 문맥이 누락되었거나 placeholder로 저장됨"
"20160402_044","2016-04-02","44","PASS","3","PASS","PASS",""
"20160402_045","2016-04-02","45","PASS","3","PASS","PASS",""
"20160402_046","2016-04-02","46","PASS","3","PASS","PASS",""
"20160402_047","2016-04-02","47","PASS","3","PASS","PASS",""
"20160402_048","2016-04-02","48","PASS","3","PASS","PASS",""
"20160402_049","2016-04-02","49","PASS","3","PASS","PASS",""
"20160402_050","2016-04-02","50","PASS","3","PASS","PASS",""
"20160402_051","2016-04-02","51","PASS","3","PASS","PASS",""
"20160402_052","2016-04-02","52","PASS","3","PASS","PASS",""
"20160402_053","2016-04-02","53","PASS","3","PASS","PASS",""
"20160402_054","2016-04-02","54","PASS","3","PASS","PASS",""
"20160402_055","2016-04-02","55","PASS","3","PASS","PASS",""
"20160402_056","2016-04-02","56","PASS","4","PASS","PASS",""
"20160402_057","2016-04-02","57","PASS","4","PASS","PASS",""
"20160402_058","2016-04-02","58","PASS","4","PASS","PASS",""
"20160402_059","2016-04-02","59","PASS","4","PASS","PASS",""
"20160402_060","2016-04-02","60","PASS","4","PASS","PASS",""
"20160710_001","2016-07-10","1","PASS","1","PASS","PASS",""
"20160710_002","2016-07-10","2","PASS","1","PASS","PASS",""
"20160710_003","2016-07-10","3","PASS","1","PASS","PASS",""
"20160710_004","2016-07-10","4","PASS","1","PASS","PASS",""
"20160710_005","2016-07-10","5","PASS","1","PASS","PASS",""
"20160710_006","2016-07-10","6","PASS","1","PASS","PASS",""
"20160710_007","2016-07-10","7","PASS","1","PASS","PASS",""
"20160710_008","2016-07-10","8","PASS","1","PASS","PASS",""
"20160710_009","2016-07-10","9","PASS","1","PASS","PASS",""
"20160710_010","2016-07-10","10","PASS","1","PASS","PASS",""
"20160710_011","2016-07-10","11","PASS","1","PASS","PASS",""
"20160710_012","2016-07-10","12","PASS","1","PASS","PASS",""
"20160710_013","2016-07-10","13","PASS","1","PASS","PASS",""
"20160710_014","2016-07-10","14","PASS","1","PASS","PASS",""
"20160710_015","2016-07-10","15","PASS","1","PASS","PASS",""
"20160710_016","2016-07-10","16","PASS","1","PASS","PASS",""
"20160710_017","2016-07-10","17","PASS","1","PASS","PASS",""
"20160710_018","2016-07-10","18","PASS","1","PASS","PASS",""
"20160710_019","2016-07-10","19","PASS","1","PASS","PASS",""
"20160710_020","2016-07-10","20","PASS","1","PASS","PASS",""
"20160710_021","2016-07-10","21","PASS","2","PASS","PASS",""
"20160710_022","2016-07-10","22","PASS","2","PASS","PASS",""
"20160710_023","2016-07-10","23","PASS","2","PASS","PASS",""
"20160710_024","2016-07-10","24","PASS","2","PASS","PASS",""
"20160710_025","2016-07-10","25","PASS","2","PASS","PASS",""
"20160710_026","2016-07-10","26","PASS","2","PASS","PASS",""
"20160710_027","2016-07-10","27","PASS","2","PASS","PASS",""
"20160710_028","2016-07-10","28","PASS","2","PASS","PASS",""
"20160710_029","2016-07-10","29","PASS","2","PASS","PASS",""
"20160710_030","2016-07-10","30","PASS","2","PASS","PASS",""
"20160710_031","2016-07-10","31","PASS","2","PASS","PASS",""
"20160710_032","2016-07-10","32","PASS","2","PASS","PASS",""
"20160710_033","2016-07-10","33","PASS","2","PASS","PASS",""
"20160710_034","2016-07-10","34","PASS","2","PASS","PASS",""
"20160710_035","2016-07-10","35","PASS","2","PASS","PASS",""
"20160710_036","2016-07-10","36","PASS","2","PASS","PASS",""
"20160710_037","2016-07-10","37","PASS","2","PASS","PASS",""
"20160710_038","2016-07-10","38","PASS","2","PASS","PASS",""
"20160710_039","2016-07-10","39","PASS","2","PASS","PASS",""
"20160710_040","2016-07-10","40","PASS","2","PASS","PASS",""
"20160710_041","2016-07-10","41","PASS","3","PASS","PASS",""
"20160710_042","2016-07-10","42","PASS","3","PASS","PASS",""
"20160710_043","2016-07-10","43","PASS","3","PASS","PASS",""
"20160710_044","2016-07-10","44","PASS","3","PASS","PASS",""
"20160710_045","2016-07-10","45","PASS","3","PASS","PASS",""
"20160710_046","2016-07-10","46","PASS","3","PASS","PASS",""
"20160710_047","2016-07-10","47","PASS","3","PASS","PASS",""
"20160710_048","2016-07-10","48","PASS","3","PASS","PASS",""
"20160710_049","2016-07-10","49","PASS","3","PASS","PASS",""
"20160710_050","2016-07-10","50","PASS","3","PASS","PASS",""
"20160710_051","2016-07-10","51","PASS","3","PASS","PASS",""
"20160710_052","2016-07-10","52","PASS","3","PASS","PASS",""
"20160710_053","2016-07-10","53","PASS","3","PASS","PASS",""
"20160710_054","2016-07-10","54","PASS","3","PASS","PASS",""
"20160710_055","2016-07-10","55","IMAGE_REVIEW_INCOMPLETE","3","PASS","PASS","이미지·도형·보기 문맥이 누락되었거나 placeholder로 저장됨"
"20160710_056","2016-07-10","56","PASS","3","PASS","PASS",""
"20160710_057","2016-07-10","57","PASS","4","PASS","PASS",""
"20160710_058","2016-07-10","58","PASS","4","PASS","PASS",""
"20160710_059","2016-07-10","59","PASS","4","PASS","PASS",""
"20160710_060","2016-07-10","60","PASS","4","PASS","PASS",""
