question_id,date,number,review,primary_topic,primary_title,current_slug,final_topic,final_title,final_current_slug,review_resolution,score,runner_up,runner_up_score,confidence,tied,secondary_topics,matched_terms,body
20160124_060,2016-01-24,60,,energy-laws-inspection,에너지 관계법규·검사,energy-laws-and-inspection,energy-laws-inspection,에너지 관계법규·검사,energy-laws-and-inspection,automatic,14,automatic-control-interlocks,0,high,false,,본문:열사용기자재,검사대상기기 조종범위 용량이 10t/h 이하인 보일러의 조종자 자격이 아닌 것은?
20160402_001,2016-04-02,1,,heat-steam-thermodynamics,열·증기·열역학 기초,boiler-operation-basics,heat-steam-thermodynamics,열·증기·열역학 기초,boiler-operation-basics,automatic,14,automatic-control-interlocks,0,high,false,,본문:압력·온도 기초,압력에 대한 설명으로 옳은 것은?
20160402_002,2016-04-02,2,,burners-furnaces-atomization,버너·화격자·연소장치,boiler-installation-combustion,burners-furnaces-atomization,버너·화격자·연소장치,boiler-installation-combustion,automatic,36,fuel-properties,14,high,false,,본문:버너 | 본문:분무·미립화,유류버너의 종류 중 수 기압(MPa)의 분무매체를 이용하여 연료를 분무하는 형식의 버너로서 2유체 버너라고도 하는 것은?
20160402_003,2016-04-02,3,,efficiency-output-heat-balance,효율·증발량·열정산,boiler-efficiency-heat-balance,efficiency-output-heat-balance,효율·증발량·열정산,boiler-efficiency-heat-balance,automatic,11,fuel-properties,6,high,false,,선택지:증발량,중기보일러의 효율 계산식을 바르게 나타낸 것은?
20160402_004,2016-04-02,4,,efficiency-output-heat-balance,효율·증발량·열정산,boiler-efficiency-heat-balance,efficiency-output-heat-balance,효율·증발량·열정산,boiler-efficiency-heat-balance,automatic,40,fuel-properties,16,high,false,,본문:보일러 효율 | 본문:열정산,"보일러 열효율 정산방법에서 열정산을 위한 액체연료량을 측정할 때, 측정의 허용오차는 일반적으로 몇 %로 하여야 하는가?"
20160402_005,2016-04-02,5,,fuel-properties,연료 특성·발열량,boiler-installation-combustion,fuel-properties,연료 특성·발열량,boiler-installation-combustion,automatic,14,automatic-control-interlocks,0,high,false,,본문:유류·중유,중유 예열기의 가열하는 열원의 종류에 따른 분류가 아닌 것은?
20160402_006,2016-04-02,6,,combustion-air-calculation,연소·공기비·배기가스 계산,boiler-installation-combustion,combustion-air-calculation,연소·공기비·배기가스 계산,boiler-installation-combustion,automatic,18,automatic-control-interlocks,0,high,false,,본문:연소 계산,"공기비를 m, 이론 공기량을 Ao라고 할 때, 실제 공기량 A를 계산하는 식은?"
20160402_007,2016-04-02,7,,auxiliary-feedwater-equipment,급수·부대설비,boiler-auxiliary-equipment,auxiliary-feedwater-equipment,급수·부대설비,boiler-auxiliary-equipment,automatic,32,automatic-control-interlocks,0,high,false,,본문:급수펌프 | 본문:급수장치,보일러 급수장치의 일종인 인젝터 사용 시 장점에 관한 설명으로 틀린 것은?
20160402_008,2016-04-02,8,,boiler-types-construction,보일러 형식·구조·재료,boiler-operation-basics,boiler-types-construction,보일러 형식·구조·재료,boiler-operation-basics,automatic,9,automatic-control-interlocks,0,medium,false,,선택지:보일러 형식,다음 중 슈미트 보일러는 보일러 분류에서 어디에 속하는가?
20160402_009,2016-04-02,9,,safety-devices,안전장치·연소안전,boiler-protection-devices,safety-devices,안전장치·연소안전,boiler-protection-devices,automatic,26,instruments-accessories,10,high,false,,본문:안전장치 | 선택지:화염 감시,보일러의 안전장치에 해당되지 않는 것은?
20160402_010,2016-04-02,10,,efficiency-output-heat-balance,효율·증발량·열정산,boiler-efficiency-heat-balance,efficiency-output-heat-balance,효율·증발량·열정산,boiler-efficiency-heat-balance,automatic,22,heat-steam-thermodynamics,18,high,false,heat-steam-thermodynamics:18,본문:증발량,"보일러의 시간당 증발량 1100kg/h, 증기엔탈피 650kcal/kg, 급수 온도 30℃일 때, 상당증발량은?"
20160402_011,2016-04-02,11,,automatic-control-interlocks,자동제어·인터록,boiler-control-systems,automatic-control-interlocks,자동제어·인터록,boiler-control-systems,automatic,12,heat-steam-thermodynamics,7,high,false,heat-steam-thermodynamics:7,본문:수위·압력 제어,보일러의 자동연소제어와 관련이 없는 것은?
20160402_012,2016-04-02,12,,failures-accidents-safety,고장·사고·작업안전,boiler-work-safety,failures-accidents-safety,고장·사고·작업안전,boiler-work-safety,automatic,14,automatic-control-interlocks,0,high,false,,본문:본체 손상,보일러의 과열방지장치에 대한 설명으로 틀린 것은?
20160402_013,2016-04-02,13,,water-treatment-corrosion,수질관리·스케일·부식,boiler-water-treatment,water-treatment-corrosion,수질관리·스케일·부식,boiler-water-treatment,automatic,37,failures-accidents-safety,6,high,false,,본문:수처리 | 선택지:스케일 | 선택지:부식,보일러 급수처리의 목적으로 볼 수 없는 것은?
20160402_014,2016-04-02,14,,combustion-air-calculation,연소·공기비·배기가스 계산,boiler-installation-combustion,combustion-air-calculation,연소·공기비·배기가스 계산,boiler-installation-combustion,automatic,14,automatic-control-interlocks,0,high,false,,본문:배기가스 분석,"배기가스 중에 함유되어 있는 CO2, O2, CO 3가지 성분을 순서대로 측정하는 가스 분석계는?"
20160402_015,2016-04-02,15,,instruments-accessories,계측·부속장치,boiler-accessory-equipment,instruments-accessories,계측·부속장치,boiler-accessory-equipment,automatic,31,water-treatment-corrosion,9,high,false,,선택지:압력·온도·유량계 | 본문:부속장치 | 선택지:수트블로워,보일러 부속장치에 관한 설명으로 틀린 것은?
20160402_016,2016-04-02,16,,automatic-control-interlocks,자동제어·인터록,boiler-control-systems,automatic-control-interlocks,자동제어·인터록,boiler-control-systems,automatic,12,auxiliary-feedwater-equipment,0,high,false,,본문:수위·압력 제어,일반적으로 보일러 판넬 내부 온도는 몇 ℃를 넘지 않도록 하는 것이 좋은가?
20160402_017,2016-04-02,17,,environmental-pollution-control,집진·환경설비,boiler-accessory-equipment,environmental-pollution-control,집진·환경설비,boiler-accessory-equipment,automatic,43,automatic-control-interlocks,0,high,false,,본문:집진장치 | 본문:분진·매연 | 선택지:집진 방식,함진 배기가스를 액방울이나 액막에 충돌시켜 분진 입자를 포집 분리하는 집진장치는?
20160402_018,2016-04-02,18,,automatic-control-interlocks,자동제어·인터록,boiler-control-systems,automatic-control-interlocks,자동제어·인터록,boiler-control-systems,automatic,18,auxiliary-feedwater-equipment,7,high,false,,본문:인터록,보일러 인터록과 관계가 없는 것은?
20160402_019,2016-04-02,19,,heat-steam-thermodynamics,열·증기·열역학 기초,boiler-operation-basics,heat-steam-thermodynamics,열·증기·열역학 기초,boiler-operation-basics,automatic,39,automatic-control-interlocks,0,high,false,,선택지:엔탈피·잠열 | 본문:열역학 상태변화 | 본문:비열·열량,상태변화 없이 물체의 온도 변화에만 소요되는 열량은?
20160402_020,2016-04-02,20,,fuel-properties,연료 특성·발열량,boiler-installation-combustion,fuel-properties,연료 특성·발열량,boiler-installation-combustion,automatic,22,combustion-air-calculation,10,high,false,,본문:발열량 | 본문:연료 성분,"보일러용 오일 연료에서 성분분석 결과 수소 12.0%, 수분 0.3%라면, 저위발열량은? (단, 연료의 고위발열량은 10600kcal/kg이다.)"
20160402_021,2016-04-02,21,,burners-furnaces-atomization,버너·화격자·연소장치,boiler-installation-combustion,burners-furnaces-atomization,버너·화격자·연소장치,boiler-installation-combustion,automatic,16,combustion-air-calculation,3,high,false,,본문:화격자·연소장치,보일러에서 보염장치의 설치목적에 대한 설명으로 틀린 것은?
20160402_022,2016-04-02,22,,steam-traps-condensate,증기트랩·응축수 환수,boiler-piping-insulation,steam-traps-condensate,증기트랩·응축수 환수,boiler-piping-insulation,automatic,20,automatic-control-interlocks,0,high,false,,본문:증기트랩,증기사용압력이 같거나 또는 다른 여러 개의 증기사용 설비의 드레인관을 하나로 묶어 한 개의 트랩으로 설치한 것을 무엇이라고 하는가?
20160402_023,2016-04-02,23,,burners-furnaces-atomization,버너·화격자·연소장치,boiler-installation-combustion,burners-furnaces-atomization,버너·화격자·연소장치,boiler-installation-combustion,automatic,10,auxiliary-feedwater-equipment,8,medium,false,auxiliary-feedwater-equipment:8 | safety-devices:8,선택지:버너,보일러 윈드박스 주위에 설치되는 장치 또는 부품과 가장 거리가 먼 것은?
20160402_024,2016-04-02,24,,safety-devices,안전장치·연소안전,boiler-protection-devices,safety-devices,안전장치·연소안전,boiler-protection-devices,automatic,44,failures-accidents-safety,28,high,false,failures-accidents-safety:28,본문:안전장치 | 선택지:안전밸브·방출밸브 | 선택지:수위경보기 | 선택지:화염 감시,보일러 운전 중 정전이나 실화로 인하여 연료의 누설이 발생하여 갑자기 점화되었을 때 가스폭발방지를 위해 연료공급을 차단하는 안전장치는?
20160402_025,2016-04-02,25,,draft-flue-gas,통풍·연도·굴뚝,boiler-installation-combustion,draft-flue-gas,통풍·연도·굴뚝,boiler-installation-combustion,pdf-reviewed,7,combustion-air-calculation,6,low,false,combustion-air-calculation:6,선택지:연도·굴뚝,다음 중 보일러에서 연소가스의 배기가 잘 되는 경우는?
20160402_026,2016-04-02,26,,boiler-types-construction,보일러 형식·구조·재료,boiler-operation-basics,boiler-types-construction,보일러 형식·구조·재료,boiler-operation-basics,automatic,12,combustion-air-calculation,6,high,false,,본문:보일러 구조,전열면적이 40m2인 수직 연관보일러를 2시간 연소시킨 결과 4000kg의 증기가 발생하였다. 이 보일러의 증발률은?
20160402_027,2016-04-02,27,,boiler-types-construction,보일러 형식·구조·재료,boiler-operation-basics,boiler-types-construction,보일러 형식·구조·재료,boiler-operation-basics,automatic,12,automatic-control-interlocks,0,high,false,,본문:보일러 구조,다음 중 보일러 스테이(stay)의 종류로 거리가 먼 것은?
20160402_028,2016-04-02,28,,auxiliary-feedwater-equipment,급수·부대설비,boiler-auxiliary-equipment,auxiliary-feedwater-equipment,급수·부대설비,boiler-auxiliary-equipment,automatic,18,automatic-control-interlocks,0,high,false,,본문:과열·재열,과열기의 종류 중 열가스 흐름에 의한 구분 방식에 속하지 않는 것은?
20160402_029,2016-04-02,29,,fuel-properties,연료 특성·발열량,boiler-installation-combustion,fuel-properties,연료 특성·발열량,boiler-installation-combustion,automatic,22,combustion-air-calculation,10,high,false,,본문:발열량 | 본문:연료 성분,고체 연료의 고위발열량으로부터 저위발열량을 산출할 때 연료속의 수분과 다른 한 성분의 함유율을 가지고 계산하여 산출할 수 있는데 이 성분은 무엇인가?
20160402_030,2016-04-02,30,,instruments-accessories,계측·부속장치,boiler-accessory-equipment,instruments-accessories,계측·부속장치,boiler-accessory-equipment,automatic,19,operation-maintenance-preservation,14,high,false,operation-maintenance-preservation:14 | piping-fittings-valves:13,선택지:수면계 | 선택지:분출장치,상용 보일러의 점화전 준비 사항에 관한 설명으로 틀린 것은?
20160402_031,2016-04-02,31,,fuel-properties,연료 특성·발열량,boiler-installation-combustion,fuel-properties,연료 특성·발열량,boiler-installation-combustion,automatic,14,boiler-types-construction,12,medium,false,boiler-types-construction:12 | piping-fittings-valves:10,본문:가스 연료,도시가스 배관의 설치에서 배관의 이음부(용접이음매 제외)와 전기점멸기 및 전기접속기와의 거리는 최소 얼마 이상 유지해야 하는가?
20160402_032,2016-04-02,32,,safety-devices,안전장치·연소안전,boiler-protection-devices,safety-devices,안전장치·연소안전,boiler-protection-devices,automatic,18,boiler-types-construction,12,high,false,boiler-types-construction:12,본문:안전밸브·방출밸브,"증기보일러에는 2개 이상의 안전밸브를 설치하여야 하지만, 전열면적이 몇 이하인 경우에는 1개 이상으로 해도 되는가?"
20160402_033,2016-04-02,33,,insulation-materials,보온·단열재,boiler-piping-insulation,insulation-materials,보온·단열재,boiler-piping-insulation,automatic,20,piping-fittings-valves,10,high,false,,본문:보온재,배관 보온재와 선정 시 고려해야 할 사항으로 가장 거리가 먼 것은?
20160402_034,2016-04-02,34,jpg 확필,steam-traps-condensate,증기트랩·응축수 환수,boiler-piping-insulation,steam-traps-condensate,증기트랩·응축수 환수,boiler-piping-insulation,pdf-reviewed,14,piping-fittings-valves,10,high,false,piping-fittings-valves:10,본문:응축수,증기주관의 관말트랩 배관의 드레인 포켓과 냉각관 시공 요령이다. 다음 ( )안에 적절한 것은?
20160402_035,2016-04-02,35,,piping-fittings-valves,배관·이음쇠·밸브,boiler-piping-insulation,piping-fittings-valves,배관·이음쇠·밸브,boiler-piping-insulation,automatic,24,water-treatment-corrosion,8,high,false,,선택지:배관 공구·작업 | 본문:배관 가공,파이프와 파이프를 홈 조인트로 체결하기 위하여 파이프 끝을 가공하는 기계는?
20160402_036,2016-04-02,36,,operation-maintenance-preservation,기동·운전·정지·보존,boiler-operation-maintenance,operation-maintenance-preservation,기동·운전·정지·보존,boiler-operation-maintenance,automatic,34,automatic-control-interlocks,0,high,false,,본문:보존 | 본문:보일러 보존,보일러 보존 시 동결사고가 예상될 때 실시하는 밀폐식 보존법은?
20160402_037,2016-04-02,37,,heating-systems,증기·온수·복사난방,boiler-piping-insulation,heating-systems,증기·온수·복사난방,boiler-piping-insulation,automatic,26,piping-fittings-valves,10,high,false,,본문:난방 방식 | 본문:난방 배관,온수난방 배관 시공 시 이상적인 기울기는 얼마인가?
20160402_038,2016-04-02,38,,heating-systems,증기·온수·복사난방,boiler-piping-insulation,piping-fittings-valves,배관·이음쇠·밸브,boiler-piping-insulation,pdf-reviewed,26,piping-fittings-valves,26,low,true,piping-fittings-valves:26,본문:난방 방식 | 본문:난방 배관,온수난방 설비의 내림구배 배관에서 배관 아랫면을 일치시키고자 할 때 사용되는 이음쇠는?
20160402_039,2016-04-02,39,,efficiency-output-heat-balance,효율·증발량·열정산,boiler-efficiency-heat-balance,efficiency-output-heat-balance,효율·증발량·열정산,boiler-efficiency-heat-balance,automatic,20,insulation-materials,16,high,false,insulation-materials:16,본문:열정산,"두께 150㎜, 면적이 15m2인 벽이 있다. 내면 온도는 200℃, 외면 온도가 20℃일 때 벽을 통한 열손실량은? (단, 열전도율은 0.25kcal/m·h·℃이다.)"
20160402_040,2016-04-02,40,,water-treatment-corrosion,수질관리·스케일·부식,boiler-water-treatment,water-treatment-corrosion,수질관리·스케일·부식,boiler-water-treatment,automatic,28,auxiliary-feedwater-equipment,8,high,false,,본문:수처리 | 선택지:캐리오버,보일러수에 불순물이 많이 포함되어 보일러수의 비등과 함께 수면부근에게 거품의 층을 형성하여 수위가 불안정하게 되는 현상은?
20160402_041,2016-04-02,41,,water-treatment-corrosion,수질관리·스케일·부식,boiler-water-treatment,water-treatment-corrosion,수질관리·스케일·부식,boiler-water-treatment,automatic,28,efficiency-output-heat-balance,10,high,false,,본문:수처리 | 선택지:부식,수질이 불량하여 보일러에 미치는 영향으로 가장 거리가 먼 것은?
20160402_042,2016-04-02,42,,insulation-materials,보온·단열재,boiler-piping-insulation,insulation-materials,보온·단열재,boiler-piping-insulation,automatic,27,automatic-control-interlocks,0,high,false,,본문:보온재 | 선택지:보온재 종류,다음 보온재 중 유기질 보온재에 속하는 것은?
20160402_043,2016-04-02,43,jpg 확필,boiler-types-construction,보일러 형식·구조·재료,boiler-operation-basics,piping-fittings-valves,배관·이음쇠·밸브,boiler-piping-insulation,pdf-reviewed,12,automatic-control-interlocks,0,high,false,,본문:재료·제작,관의 접속 상태·결합방식의 표시방법에서 용접이음을 나타내는 그림기호로 맞는 것은?
20160402_044,2016-04-02,44,,failures-accidents-safety,고장·사고·작업안전,boiler-work-safety,failures-accidents-safety,고장·사고·작업안전,boiler-work-safety,automatic,12,combustion-air-calculation,9,medium,false,combustion-air-calculation:9 | draft-flue-gas:7,본문:연소 이상,보일러 점화불량의 원인으로 가장 거리가 먼. 것은?
20160402_045,2016-04-02,45,,heating-systems,증기·온수·복사난방,boiler-piping-insulation,heating-systems,증기·온수·복사난방,boiler-piping-insulation,automatic,6,automatic-control-interlocks,0,medium,false,,본문:방열기,다음 방열기 도시기호 중 벽걸이 종형 도시기호는?
20160402_046,2016-04-02,46,,piping-fittings-valves,배관·이음쇠·밸브,boiler-piping-insulation,piping-fittings-valves,배관·이음쇠·밸브,boiler-piping-insulation,automatic,30,automatic-control-interlocks,0,high,false,,본문:배관 | 선택지:이음쇠 | 본문:신축·지지,배관 지지구의 종류가 아닌 것은?
20160402_047,2016-04-02,47,,insulation-materials,보온·단열재,boiler-piping-insulation,insulation-materials,보온·단열재,boiler-piping-insulation,automatic,10,automatic-control-interlocks,0,high,false,,선택지:보온재,보온시공 시 주의사항에 대한 설명으로 틀린 것은?
20160402_048,2016-04-02,48,,heating-load-radiators,난방부하·방열기 계산,boiler-installation-combustion,heating-load-radiators,난방부하·방열기 계산,boiler-installation-combustion,automatic,28,heating-systems,25,medium,false,heating-systems:25,선택지:난방부하 | 선택지:방열기 계산 | 선택지:난방 계산,온수난방에 관한 설명으로 틀린 것은?
20160402_049,2016-04-02,49,,heating-systems,증기·온수·복사난방,boiler-piping-insulation,heating-systems,증기·온수·복사난방,boiler-piping-insulation,automatic,14,boiler-types-construction,6,high,false,,본문:팽창탱크,온수보일러에서 팽창탱크를 설치할 경우 주의사항으로 틀린 것은?
20160402_050,2016-04-02,50,,water-treatment-corrosion,수질관리·스케일·부식,boiler-water-treatment,water-treatment-corrosion,수질관리·스케일·부식,boiler-water-treatment,automatic,16,automatic-control-interlocks,0,high,false,,본문:부식,보일러 내부부식에 속하지 않는 것은?
20160402_051,2016-04-02,51,,water-treatment-corrosion,수질관리·스케일·부식,boiler-water-treatment,water-treatment-corrosion,수질관리·스케일·부식,boiler-water-treatment,automatic,8,automatic-control-interlocks,0,medium,false,,선택지:부식,보일러 내부의 건조방식에 대한 설명 중 틀린 것은?
20160402_052,2016-04-02,52,,steam-traps-condensate,증기트랩·응축수 환수,boiler-piping-insulation,steam-traps-condensate,증기트랩·응축수 환수,boiler-piping-insulation,automatic,32,heating-systems,14,high,false,,본문:응축수 | 본문:환수 계통,"증기 난방시공에서 진공환수식으로 하는 경우 리프트 피팅(lift fitting)을 설치하는데, 1단의 흡상높이로 적절한 것은?"
20160402_053,2016-04-02,53,,boiler-types-construction,보일러 형식·구조·재료,boiler-operation-basics,boiler-types-construction,보일러 형식·구조·재료,boiler-operation-basics,automatic,12,piping-fittings-valves,10,medium,false,piping-fittings-valves:10,본문:재료·제작,배관의 나사이음과 비교한 용접 이음에 관한 설명으로 틀린 것은?
20160402_054,2016-04-02,54,,water-treatment-corrosion,수질관리·스케일·부식,boiler-water-treatment,water-treatment-corrosion,수질관리·스케일·부식,boiler-water-treatment,automatic,16,automatic-control-interlocks,0,high,false,,본문:부식,보일러 외부부식의 한 종류인 고온부식을 유발하는 주된 성분은?
20160402_055,2016-04-02,55,,energy-laws-inspection,에너지 관계법규·검사,energy-laws-and-inspection,energy-laws-inspection,에너지 관계법규·검사,energy-laws-and-inspection,automatic,32,automatic-control-interlocks,0,high,false,,본문:에너지이용합리화법 | 본문:효율관리,에너지이용 합리화법에 따라 고시한 효율관리기자재 운용규정에 따라 가정용 가스보일러의 최저소비효율기준은 몇 %인가?
20160402_056,2016-04-02,56,,energy-laws-inspection,에너지 관계법규·검사,energy-laws-and-inspection,energy-laws-inspection,에너지 관계법규·검사,energy-laws-and-inspection,automatic,22,automatic-control-interlocks,0,high,false,,본문:법령·행정 | 본문:에너지사용·진단,에너지다소비사업자는 산업 통상자원부령이 정하는 바에 따라 전년도의 분기별 에너지사용량·제품생산량을 그 에너지사용 시설이 있는 지역을 관할하는 시·도지사에게 매년 언제까지 신고해야 하는가?
20160402_057,2016-04-02,57,,energy-laws-inspection,에너지 관계법규·검사,energy-laws-and-inspection,energy-laws-inspection,에너지 관계법규·검사,energy-laws-and-inspection,automatic,26,automatic-control-interlocks,0,high,false,,본문:저탄소·녹색성장 | 선택지:자원순환,저탄소 녹색성장 기본법에서 사람의 활동에 수반하여 발생하는 온실가스가 대기 중에 축적되어 온실가스 농도를 증가시킴으로써 지구 전체적으로 지표 및 대기의 온도가 추가적으로 상승하는 현상을 나타내는 용어는?
20160402_058,2016-04-02,58,,energy-laws-inspection,에너지 관계법규·검사,energy-laws-and-inspection,energy-laws-inspection,에너지 관계법규·검사,energy-laws-and-inspection,automatic,43,efficiency-output-heat-balance,5,high,false,,본문:에너지이용합리화법 | 본문:법령·행정 | 선택지:효율관리 | 선택지:에너지사용·진단,에너지이용 합리화법에 따라 산업통상 자원부장관 또는 시·도지사로부터 한국에너지공단에 위탁된 업무가 아닌 것은?
20160402_059,2016-04-02,59,,energy-laws-inspection,에너지 관계법규·검사,energy-laws-and-inspection,energy-laws-inspection,에너지 관계법규·검사,energy-laws-and-inspection,automatic,44,automatic-control-interlocks,0,high,false,,본문:에너지이용합리화법 | 선택지:법령·행정 | 본문:효율관리 | 선택지:검사 행정,에너지이용 합리화법에서 효율관리기자재의 제조업자 또는 수입업자가 효율관리기자재의 에너지 사용량을 측정 받는 기관은?
20160402_060,2016-04-02,60,,energy-laws-inspection,에너지 관계법규·검사,energy-laws-and-inspection,energy-laws-inspection,에너지 관계법규·검사,energy-laws-and-inspection,automatic,36,automatic-control-interlocks,0,high,false,,본문:에너지이용합리화법 | 선택지:법령·행정 | 본문:에너지사용·진단,에너지이용 합리화법에서 정한 국가에너지절약추진위원회의 위원장은?
20160710_001,2016-07-10,1,,boiler-types-construction,보일러 형식·구조·재료,boiler-operation-basics,boiler-types-construction,보일러 형식·구조·재료,boiler-operation-basics,automatic,15,automatic-control-interlocks,0,high,false,,선택지:보일러 형식 | 선택지:보일러 구조,"비점이 낮은 물질인 수은, 다우섬 등을 사용하여 저압에서도 고온을 얻을 수 있는 보일러는?"
20160710_002,2016-07-10,2,,heat-steam-thermodynamics,열·증기·열역학 기초,boiler-operation-basics,heat-steam-thermodynamics,열·증기·열역학 기초,boiler-operation-basics,automatic,14,automatic-control-interlocks,0,high,false,,본문:비열·열량,90℃의 물 1000kg에 15℃의 물 2000kg을 혼합시키면 온도는 몇 ℃가 되는가?
20160710_003,2016-07-10,3,,efficiency-output-heat-balance,효율·증발량·열정산,boiler-efficiency-heat-balance,efficiency-output-heat-balance,효율·증발량·열정산,boiler-efficiency-heat-balance,automatic,30,auxiliary-feedwater-equipment,20,high,false,auxiliary-feedwater-equipment:20,본문:보일러 효율 | 본문:성능시험,보일러 효율 시험방법에 관한 설명으로 틀린 것은?
20160710_004,2016-07-10,4,,safety-devices,안전장치·연소안전,boiler-protection-devices,safety-devices,안전장치·연소안전,boiler-protection-devices,automatic,18,boiler-types-construction,6,high,false,,본문:안전장치,보일러의 최고사용압력이 0.1MPa 이하일 경우 설치 가능한 과압방지 안전장치의 크기는?
20160710_005,2016-07-10,5,,boiler-types-construction,보일러 형식·구조·재료,boiler-operation-basics,boiler-types-construction,보일러 형식·구조·재료,boiler-operation-basics,automatic,12,combustion-air-calculation,3,high,false,,본문:보일러 구조,연관보일러에서 연관에 대한 설명으로 옳은 것은?
20160710_006,2016-07-10,6,,fuel-properties,연료 특성·발열량,boiler-installation-combustion,fuel-properties,연료 특성·발열량,boiler-installation-combustion,automatic,37,automatic-control-interlocks,0,high,false,,본문:연료 종류 | 본문:석탄 | 선택지:연료 성분,고체연료에 대한 연료비를 가장 잘 설명한 것은?
20160710_007,2016-07-10,7,,fuel-properties,연료 특성·발열량,boiler-installation-combustion,fuel-properties,연료 특성·발열량,boiler-installation-combustion,automatic,27,environmental-pollution-control,7,high,false,,본문:석탄 | 선택지:발열량 | 선택지:연료 성분,석탄의 함유 성분이 많을수록 연소에 미치는 영향에 대한 설명으로 틀린 것은?
20160710_008,2016-07-10,8,,efficiency-output-heat-balance,효율·증발량·열정산,boiler-efficiency-heat-balance,efficiency-output-heat-balance,효율·증발량·열정산,boiler-efficiency-heat-balance,automatic,20,combustion-air-calculation,10,high,false,,본문:열정산,다음 중 보일러의 손실열 중 가장 큰 것은?
20160710_009,2016-07-10,9,,boiler-types-construction,보일러 형식·구조·재료,boiler-operation-basics,boiler-types-construction,보일러 형식·구조·재료,boiler-operation-basics,automatic,38,automatic-control-interlocks,0,high,false,,본문:보일러 형식 | 선택지:형식 고유명 | 본문:보일러 구조,다음 중 수관식 보일러 종류가 아닌 것은?
20160710_010,2016-07-10,10,,efficiency-output-heat-balance,효율·증발량·열정산,boiler-efficiency-heat-balance,efficiency-output-heat-balance,효율·증발량·열정산,boiler-efficiency-heat-balance,automatic,20,combustion-air-calculation,6,high,false,,본문:보일러 효율,"어떤 보일러의 연소효율이 92%, 전열면 효율이 85%이면 보일러 효율은?"
20160710_011,2016-07-10,11,,draft-flue-gas,통풍·연도·굴뚝,boiler-installation-combustion,draft-flue-gas,통풍·연도·굴뚝,boiler-installation-combustion,automatic,16,automatic-control-interlocks,0,high,false,,본문:송풍기,원심형 송풍기에 해당하지 않는 것은?
20160710_012,2016-07-10,12,,boiler-types-construction,보일러 형식·구조·재료,boiler-operation-basics,boiler-types-construction,보일러 형식·구조·재료,boiler-operation-basics,automatic,14,automatic-control-interlocks,12,medium,false,automatic-control-interlocks:12,본문:급수내관·수위,보일러 수위제어 검출방식에 해당되지 않는 것은?
20160710_013,2016-07-10,13,,automatic-control-interlocks,자동제어·인터록,boiler-control-systems,automatic-control-interlocks,자동제어·인터록,boiler-control-systems,automatic,36,combustion-air-calculation,12,high,false,,본문:자동제어 | 본문:제어량·조작량,보일러의 자동제어에서 제어량에 따른 조작량의 대상으로 옳은 것은?
20160710_014,2016-07-10,14,,safety-devices,안전장치·연소안전,boiler-protection-devices,safety-devices,안전장치·연소안전,boiler-protection-devices,automatic,40,burners-furnaces-atomization,20,high,false,,선택지:안전밸브·방출밸브 | 선택지:저수위 보호 | 본문:화염 감시 | 선택지:압력 보호,화염 검출기에서 검출되어 프로텍터 릴레이로 전달된 신호는 버너 및 어떤 장치로 다시 전달되는가?
20160710_015,2016-07-10,15,,fuel-properties,연료 특성·발열량,boiler-installation-combustion,fuel-properties,연료 특성·발열량,boiler-installation-combustion,automatic,29,environmental-pollution-control,7,high,false,,본문:연료 종류 | 선택지:석탄 | 선택지:연료 성분,기체 연료의 특징으로 틀린 것은?
20160710_016,2016-07-10,16,,auxiliary-feedwater-equipment,급수·부대설비,boiler-auxiliary-equipment,auxiliary-feedwater-equipment,급수·부대설비,boiler-auxiliary-equipment,automatic,14,automatic-control-interlocks,0,high,false,,선택지:급수펌프 | 선택지:펌프,증기의 압력에너지를 이용하여 피스톤을 작동시켜 급수를 행하는 펌프는?
20160710_017,2016-07-10,17,,fuel-properties,연료 특성·발열량,boiler-installation-combustion,fuel-properties,연료 특성·발열량,boiler-installation-combustion,automatic,14,automatic-control-interlocks,0,high,false,,본문:유류·중유,유류 보일러 시스템에서 중유를 사용할 때 흡입측의 여과망 눈 크기로 적합한 것은?
20160710_018,2016-07-10,18,,auxiliary-feedwater-equipment,급수·부대설비,boiler-auxiliary-equipment,auxiliary-feedwater-equipment,급수·부대설비,boiler-auxiliary-equipment,pdf-reviewed,22,efficiency-output-heat-balance,21,low,false,efficiency-output-heat-balance:21,본문:절탄기,절탄기에 대한 설명으로 옳은 것은?
20160710_019,2016-07-10,19,,burners-furnaces-atomization,버너·화격자·연소장치,boiler-installation-combustion,burners-furnaces-atomization,버너·화격자·연소장치,boiler-installation-combustion,automatic,20,fuel-properties,14,high,false,fuel-properties:14,본문:버너,유류연소 버너에서 기름의 예열온도가 너무 높은 경우에 나타나는 주요 현상으로 옳은 것은?
20160710_020,2016-07-10,20,,heat-steam-thermodynamics,열·증기·열역학 기초,boiler-operation-basics,heat-steam-thermodynamics,열·증기·열역학 기초,boiler-operation-basics,automatic,36,automatic-control-interlocks,0,high,false,,본문:증기 상태 | 본문:엔탈피·잠열,"습증기의 엔탈피 hx를 구하는 식으로 옳은 것은? (단, h : 포화수의 엔탈피, x: 건조도, r : 증발잠열(숨은열), v : 포화수의 비체적)"
